model,mode,selection_metric,sample_index,psnr,ssim,lpips,pce,input_1_path,gt_path,input_2_path,prediction_path
complex_loss_matched,extreme,worst_pce,68,14.563504911481896,0.18681061267852783,0.32435208559036255,1.574516938435463,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/extreme/samples/68/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/extreme/samples/68/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/extreme/samples/68/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/extreme/samples/68/prediction.png
complex_loss_matched,hard,worst_lpips,298,16.135769085976573,0.3319752514362335,0.49816831946372986,1.5493414066478683,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/hard/samples/298/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/hard/samples/298/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/hard/samples/298/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/hard/samples/298/prediction.png
complex_loss_matched,hard,worst_pce,245,21.4256297979936,0.7314728498458862,0.45484471321105957,1.613702682110307,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/hard/samples/245/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/hard/samples/245/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/hard/samples/245/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/hard/samples/245/prediction.png
complex_loss_matched,medium,worst_lpips,298,19.327721362767477,0.44004303216934204,0.3766174018383026,1.5171543005999208,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/medium/samples/298/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/medium/samples/298/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/medium/samples/298/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/medium/samples/298/prediction.png
complex_loss_matched,medium,worst_pce,240,25.436691282728038,0.7552230358123779,0.3545340895652771,1.6440887563991897,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/medium/samples/240/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/medium/samples/240/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/medium/samples/240/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/complex_loss_matched/medium/samples/240/prediction.png
phasenet_big,easy,worst_lpips,298,24.444038498142724,0.662635326385498,0.31524354219436646,1.6402480431020419,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/easy/samples/298/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/easy/samples/298/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/easy/samples/298/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/easy/samples/298/prediction.png
phasenet_big,easy,worst_pce,240,30.53733118426878,0.8566523790359497,0.2545309066772461,1.7570675645462699,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/easy/samples/240/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/easy/samples/240/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/easy/samples/240/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/easy/samples/240/prediction.png
phasenet_big,extreme,worst_lpips,299,15.214572209006922,0.2836759686470032,0.5991020202636719,1.9068039853070962,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/extreme/samples/299/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/extreme/samples/299/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/extreme/samples/299/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/extreme/samples/299/prediction.png
phasenet_big,extreme,worst_pce,68,14.648526991924147,0.19208550453186035,0.37076863646507263,1.940385381552689,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/extreme/samples/68/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/extreme/samples/68/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/extreme/samples/68/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/extreme/samples/68/prediction.png
phasenet_big,hard,worst_lpips,298,16.234943135689207,0.3384968638420105,0.5476175546646118,1.9160646109562687,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/hard/samples/298/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/hard/samples/298/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/hard/samples/298/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_worst/phasenet_big/hard/samples/298/prediction.png
