model,mode,selection_metric,sample_index,psnr,ssim,lpips,pce,input_1_path,gt_path,input_2_path,prediction_path
complex_full,easy,lpips,131,59.09759695858254,0.9998223781585693,0.00013867882080376148,0.039896444221022405,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/easy/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/easy/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/easy/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/easy/samples/131/prediction.png
complex_full,easy,pce,131,59.09759695858254,0.9998223781585693,0.00013867882080376148,0.039896444221022405,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/easy/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/easy/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/easy/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/easy/samples/131/prediction.png
complex_full,easy,psnr,131,59.09759695858254,0.9998223781585693,0.00013867882080376148,0.039896444221022405,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/easy/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/easy/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/easy/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/easy/samples/131/prediction.png
complex_full,easy,ssim,131,59.09759695858254,0.9998223781585693,0.00013867882080376148,0.039896444221022405,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/easy/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/easy/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/easy/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/easy/samples/131/prediction.png
complex_full,extreme,lpips,131,40.81535558774898,0.9879927039146423,0.012630840763449669,0.28992068045701197,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/extreme/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/extreme/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/extreme/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/extreme/samples/131/prediction.png
complex_full,extreme,pce,39,35.05634811522538,0.9839736819267273,0.021091457456350327,0.27087711335786097,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/extreme/samples/39/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/extreme/samples/39/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/extreme/samples/39/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/extreme/samples/39/prediction.png
complex_full,extreme,psnr,131,40.81535558774898,0.9879927039146423,0.012630840763449669,0.28992068045701197,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/extreme/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/extreme/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/extreme/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/extreme/samples/131/prediction.png
complex_full,extreme,ssim,131,40.81535558774898,0.9879927039146423,0.012630840763449669,0.28992068045701197,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/extreme/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/extreme/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/extreme/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/extreme/samples/131/prediction.png
complex_full,hard,lpips,38,36.803624587627475,0.9906715154647827,0.004226549994200468,0.17743476376285694,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/hard/samples/38/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/hard/samples/38/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/hard/samples/38/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/hard/samples/38/prediction.png
complex_full,hard,pce,39,40.19468204945775,0.9950582385063171,0.005567548330873251,0.14074731467339555,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/hard/samples/39/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/hard/samples/39/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/hard/samples/39/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/hard/samples/39/prediction.png
complex_full,hard,psnr,139,46.52603378179873,0.9947046637535095,0.00724058598279953,0.18343040060484997,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/hard/samples/139/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/hard/samples/139/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/hard/samples/139/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/hard/samples/139/prediction.png
complex_full,hard,ssim,36,40.477520620588116,0.9951364398002625,0.004585724789649248,0.1552973570892421,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/hard/samples/36/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/hard/samples/36/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/hard/samples/36/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/hard/samples/36/prediction.png
complex_full,medium,lpips,131,55.37587288421491,0.9996764063835144,0.0003566877276170999,0.05629179464627151,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/medium/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/medium/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/medium/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/medium/samples/131/prediction.png
complex_full,medium,pce,131,55.37587288421491,0.9996764063835144,0.0003566877276170999,0.05629179464627151,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/medium/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/medium/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/medium/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/medium/samples/131/prediction.png
complex_full,medium,psnr,131,55.37587288421491,0.9996764063835144,0.0003566877276170999,0.05629179464627151,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/medium/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/medium/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/medium/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/medium/samples/131/prediction.png
complex_full,medium,ssim,131,55.37587288421491,0.9996764063835144,0.0003566877276170999,0.05629179464627151,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/medium/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/medium/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/medium/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_full/medium/samples/131/prediction.png
complex_loss_matched,easy,lpips,131,58.76063456660585,0.9998039603233337,0.00014054143684916198,0.04109491556138108,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/easy/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/easy/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/easy/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/easy/samples/131/prediction.png
complex_loss_matched,easy,pce,131,58.76063456660585,0.9998039603233337,0.00014054143684916198,0.04109491556138108,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/easy/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/easy/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/easy/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/easy/samples/131/prediction.png
complex_loss_matched,easy,psnr,131,58.76063456660585,0.9998039603233337,0.00014054143684916198,0.04109491556138108,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/easy/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/easy/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/easy/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/easy/samples/131/prediction.png
complex_loss_matched,easy,ssim,131,58.76063456660585,0.9998039603233337,0.00014054143684916198,0.04109491556138108,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/easy/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/easy/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/easy/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/easy/samples/131/prediction.png
complex_loss_matched,extreme,lpips,131,40.82709258816075,0.9879841804504395,0.012643517926335335,0.2900566964672126,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/extreme/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/extreme/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/extreme/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/extreme/samples/131/prediction.png
complex_loss_matched,extreme,pce,39,35.01225542101776,0.9838644862174988,0.021122703328728676,0.2714950087141262,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/extreme/samples/39/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/extreme/samples/39/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/extreme/samples/39/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/extreme/samples/39/prediction.png
complex_loss_matched,extreme,psnr,131,40.82709258816075,0.9879841804504395,0.012643517926335335,0.2900566964672126,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/extreme/samples/131/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/extreme/samples/131/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/extreme/samples/131/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_best/complex_loss_matched/extreme/samples/131/prediction.png
