model,mode,selection_metric,sample_index,psnr,ssim,lpips,pce,input_1_path,gt_path,input_2_path,prediction_path
complex_loss_matched,hard,ssim,139,46.48591288479271,0.994678258895874,0.007251289673149586,0.1837535309367976,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/complex_loss_matched/hard/samples/139/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/complex_loss_matched/hard/samples/139/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/complex_loss_matched/hard/samples/139/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/complex_loss_matched/hard/samples/139/prediction.png
phasenet_big,hard,lpips,36,31.685022834754577,0.963691234588623,0.07610897719860077,0.381895387174769,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/36/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/36/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/36/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/36/prediction.png
phasenet_big,hard,lpips,38,31.20098635407102,0.960532546043396,0.07714296132326126,0.36071275025928035,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/38/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/38/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/38/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/38/prediction.png
phasenet_big,hard,lpips,39,31.66453945336975,0.9638447165489197,0.07944659143686295,0.44796446503975296,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/39/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/39/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/39/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/39/prediction.png
phasenet_big,hard,lpips,139,38.174014540675394,0.9843208193778992,0.02438117191195488,0.3956657854337964,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/139/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/139/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/139/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/139/prediction.png
phasenet_big,hard,pce,36,31.685022834754577,0.963691234588623,0.07610897719860077,0.381895387174769,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/36/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/36/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/36/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/36/prediction.png
phasenet_big,hard,pce,38,31.20098635407102,0.960532546043396,0.07714296132326126,0.36071275025928035,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/38/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/38/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/38/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/38/prediction.png
phasenet_big,hard,pce,39,31.66453945336975,0.9638447165489197,0.07944659143686295,0.44796446503975296,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/39/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/39/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/39/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/39/prediction.png
phasenet_big,hard,pce,139,38.174014540675394,0.9843208193778992,0.02438117191195488,0.3956657854337964,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/139/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/139/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/139/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/139/prediction.png
phasenet_big,hard,psnr,36,31.685022834754577,0.963691234588623,0.07610897719860077,0.381895387174769,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/36/input_1.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/36/ground_truth.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/36/input_2.png,/home/salman/Documents/GitHub/PhaseNet/qualitative_snufilm_selected/phasenet_big/hard/samples/36/prediction.png
